t,coop_rate,avg_payoff,payoff_gini,strategy_mean,strategy_std,persuasion_rate,avg_shift,n_targeted,topo,seed,label
28,0.2,9.9,0.3707070707070707,0.27567992951367354,0.1512033726347329,0.6666666666666666,0.10952103814040963,6,scale_free,42,Target_PERIPHERY
29,0.3333333333333333,11.5,0.2992270531400966,0.2825983379720327,0.1527377615474394,0.6666666666666666,0.12390552192372366,6,scale_free,42,Target_PERIPHERY
30,0.36666666666666664,10.733333333333333,0.46252587991718425,0.29268653741538875,0.15486025445826265,0.6666666666666666,0.12390552192372366,6,scale_free,42,Target_PERIPHERY
31,0.36666666666666664,11.366666666666667,0.4071358748778104,0.3015641529255422,0.1498752435480256,0.6666666666666666,0.12390552192372366,6,scale_free,42,Target_PERIPHERY
32,0.23333333333333334,8.0,0.5727777777777778,0.2933764545744771,0.1458033672928017,0.6666666666666666,0.11711239024422371,6,scale_free,42,Target_PERIPHERY
33,0.43333333333333335,12.033333333333333,0.3469067405355494,0.3101712800255399,0.15708266206756083,0.6666666666666666,0.10952103814040963,6,scale_free,42,Target_PERIPHERY
34,0.36666666666666664,10.766666666666667,0.4246646026831785,0.3169507264224751,0.17621657357515996,0.6666666666666666,0.12390552192372366,6,scale_free,42,Target_PERIPHERY
35,0.4,10.6,0.48385744234800837,0.326916639251778,0.1743330847489484,0.6666666666666666,0.12390552192372366,6,scale_free,42,Target_PERIPHERY
36,0.16666666666666666,7.366666666666666,0.4381598793363499,0.3076866425415647,0.15802928348521006,0.6666666666666666,0.11711239024422371,6,scale_free,42,Target_PERIPHERY
37,0.2,7.533333333333333,0.5061946902654867,0.2947642454365769,0.16502113884924796,0.6666666666666666,0.10952103814040963,6,scale_free,42,Target_PERIPHERY
38,0.16666666666666666,8.2,0.37289972899728996,0.2793925359841877,0.16221168887098752,0.6666666666666666,0.10952103814040963,6,scale_free,42,Target_PERIPHERY
39,0.36666666666666664,9.7,0.4814432989690722,0.28986543166608514,0.17392248837079324,0.6666666666666666,0.11711239024422371,6,scale_free,42,Target_PERIPHERY
40,0.26666666666666666,9.433333333333334,0.42838633686690225,0.2870815798661549,0.1906038813236793,0.6666666666666666,0.11711239024422371,6,scale_free,42,Target_PERIPHERY
41,0.4,10.233333333333333,0.506514657980456,0.3006317902822163,0.18826103454295712,0.6666666666666666,0.11631416981990955,6,scale_free,42,Target_PERIPHERY
42,0.23333333333333334,8.866666666666667,0.44611528822055135,0.2925559754483505,0.17647593825731558,0.6666666666666666,0.10952103814040963,6,scale_free,42,Target_PERIPHERY
43,0.3333333333333333,9.566666666666666,0.5106852497096399,0.2974492583945484,0.1770004237044768,0.6666666666666666,0.12390552192372366,6,scale_free,42,Target_PERIPHERY
44,0.23333333333333334,8.666666666666666,0.5033333333333333,0.2897553473872025,0.18381858720779967,0.6666666666666666,0.12390552192372366,6,scale_free,42,Target_PERIPHERY
45,0.3,9.1,0.5139194139194139,0.29098470570073826,0.19491720961717368,0.6666666666666666,0.11631416981990955,6,scale_free,42,Target_PERIPHERY
46,0.23333333333333334,9.666666666666666,0.38229885057471263,0.2840665410166497,0.16897708112256732,0.6666666666666666,0.10952103814040963,6,scale_free,42,Target_PERIPHERY
47,0.36666666666666664,9.566666666666666,0.478397212543554,0.2939785560946516,0.14665223757127807,0.8333333333333334,0.11471419999299563,6,scale_free,42,Target_PERIPHERY
48,0.36666666666666664,10.566666666666666,0.46025236593059937,0.3027011293632935,0.15180954279747308,0.6666666666666666,0.11711239024422371,6,scale_free,42,Target_PERIPHERY
49,0.3333333333333333,10.233333333333333,0.4787187839305103,0.30637699383969835,0.15814924487429607,0.6666666666666666,0.12390552192372366,6,scale_free,42,Target_PERIPHERY
