t,coop_rate,avg_payoff,payoff_gini,strategy_mean,strategy_std,persuasion_rate,avg_shift,n_targeted,topo,seed,label
0,0.43333333333333335,12.333333333333334,0.2945945945945946,0.46428902077209605,0.1349032573910673,0.3333333333333333,0.03315042864375647,6,scale_free,42,Unstructured R=0.3
1,0.36666666666666664,11.166666666666666,0.3937313432835821,0.45257433827944454,0.15389554818309728,0.3333333333333333,0.02918577194946613,6,scale_free,42,Unstructured R=0.3
2,0.4,11.633333333333333,0.3120343839541547,0.44626541768591116,0.16244386101598182,0.16666666666666666,0.02522111525517579,6,scale_free,42,Unstructured R=0.3
3,0.3,9.266666666666667,0.48513189448441246,0.42871356756360185,0.16293709065657433,0.16666666666666666,0.02522111525517579,6,scale_free,42,Unstructured R=0.3
4,0.26666666666666666,8.933333333333334,0.4696517412935323,0.4092679394559696,0.1531440897954456,0.3333333333333333,0.02918577194946613,6,scale_free,42,Unstructured R=0.3
5,0.26666666666666666,9.533333333333333,0.45547785547785546,0.39215578672125323,0.14929814603426986,0.5,0.07377910147227497,6,scale_free,42,Unstructured R=0.3
6,0.23333333333333334,8.5,0.4973856209150327,0.3730970923147029,0.13943874173024762,0.5,0.0645301035500407,6,scale_free,42,Unstructured R=0.3
7,0.26666666666666666,9.033333333333333,0.48056580565805657,0.3603254412369385,0.15394737311260862,0.5,0.0791556297251532,6,scale_free,42,Unstructured R=0.3
8,0.3,9.466666666666667,0.4582159624413146,0.35308638828850586,0.14889236580839835,0.6666666666666666,0.09170263026804044,6,scale_free,42,Unstructured R=0.3
9,0.23333333333333334,9.0,0.4639506172839506,0.33871602169388526,0.15472422875924086,0.3333333333333333,0.05198310300715347,6,scale_free,42,Unstructured R=0.3
10,0.2,8.166666666666666,0.4325170068027211,0.322070099090619,0.1290292051606199,0.8333333333333334,0.08376620936766495,6,scale_free,42,Unstructured R=0.3
11,0.26666666666666666,10.666666666666666,0.33208333333333334,0.3154216871997446,0.12534508087341412,1.0,0.0900356015316613,6,scale_free,42,Unstructured R=0.3
12,0.23333333333333334,8.466666666666667,0.4763779527559055,0.3055710847357753,0.130140750968664,1.0,0.12599022366286583,6,scale_free,42,Unstructured R=0.3
13,0.2,7.3,0.5407914764079148,0.29290255456748227,0.13372318634551233,1.0,0.10579946281893633,6,scale_free,42,Unstructured R=0.3
14,0.13333333333333333,7.933333333333334,0.3784313725490196,0.27375424801938447,0.13421757258902908,0.6666666666666666,0.07743619279154591,6,scale_free,42,Unstructured R=0.3
15,0.3333333333333333,10.866666666666667,0.41595092024539876,0.28090373825705833,0.14778379706746136,0.5,0.07539189370878856,6,scale_free,42,Unstructured R=0.3
16,0.23333333333333334,8.6,0.4498708010335917,0.2751952896662113,0.13955493091318635,0.6666666666666666,0.08651183888363267,6,scale_free,42,Unstructured R=0.3
17,0.4,10.766666666666667,0.4498452012383901,0.2901718549062659,0.14227339375200543,0.6666666666666666,0.08651183888363267,6,scale_free,42,Unstructured R=0.3
18,0.4,12.866666666666667,0.2616580310880829,0.30335123231751393,0.15187120080046307,0.5,0.07539189370878856,6,scale_free,42,Unstructured R=0.3
19,0.26666666666666666,9.066666666666666,0.5215686274509804,0.2989490844394123,0.1555239888045832,0.6666666666666666,0.08651183888363267,6,scale_free,42,Unstructured R=0.3
20,0.26666666666666666,9.833333333333334,0.363954802259887,0.29507519430668283,0.15398185803561035,0.16666666666666666,0.030365408415256413,6,scale_free,42,Unstructured R=0.3
21,0.16666666666666666,7.4,0.5186186186186186,0.2796661709898809,0.1524734275826445,0.16666666666666666,0.030365408415256413,6,scale_free,42,Unstructured R=0.3
22,0.2,9.133333333333333,0.39367396593673964,0.27010623047109517,0.1470448420598934,0.16666666666666666,0.030365408415256413,6,scale_free,42,Unstructured R=0.3
23,0.26666666666666666,9.7,0.43310423825887745,0.2696934828145638,0.16383386029373,0.16666666666666666,0.030365408415256413,6,scale_free,42,Unstructured R=0.3
24,0.3333333333333333,11.133333333333333,0.34231536926147704,0.27733026487681617,0.17174017020040286,0.16666666666666666,0.030365408415256413,6,scale_free,42,Unstructured R=0.3
25,0.23333333333333334,8.4,0.4671957671957672,0.2720506330915982,0.17206481734017876,0.6666666666666666,0.10634075908456057,6,scale_free,42,Unstructured R=0.3
26,0.26666666666666666,8.933333333333334,0.40870646766169155,0.2714045571206064,0.16445566213268648,0.8333333333333334,0.09833841198835185,6,scale_free,42,Unstructured R=0.3
27,0.3333333333333333,9.166666666666666,0.5162424242424243,0.2788360102661337,0.16756797632701156,0.6666666666666666,0.09206491171690821,6,scale_free,42,Unstructured R=0.3
28,0.2,7.566666666666666,0.47121879588839943,0.2693756890341976,0.16760156345790203,0.8333333333333334,0.1050229072521901,6,scale_free,42,Unstructured R=0.3
29,0.23333333333333334,8.566666666666666,0.4937743190661479,0.2650506063500939,0.17615680159467514,0.8333333333333334,0.1050229072521901,6,scale_free,42,Unstructured R=0.3
30,0.2,8.133333333333333,0.5062841530054645,0.25724453358808264,0.16123424524571806,0.16666666666666666,0.027172526717999735,6,scale_free,42,Unstructured R=0.3
31,0.3333333333333333,10.4,0.35534188034188036,0.2663751895575127,0.16718250813351124,0.16666666666666666,0.027172526717999735,6,scale_free,42,Unstructured R=0.3
32,0.36666666666666664,10.266666666666667,0.4597402597402597,0.2784101668106111,0.15686323335418528,0.3333333333333333,0.04081620764114285,6,scale_free,42,Unstructured R=0.3
33,0.26666666666666666,8.866666666666667,0.4824561403508772,0.27700094679333787,0.15873517515191757,0.16666666666666666,0.027172526717999735,6,scale_free,42,Unstructured R=0.3
34,0.26666666666666666,8.866666666666667,0.5105263157894737,0.2757608331781373,0.1701605149664861,0.16666666666666666,0.027172526717999735,6,scale_free,42,Unstructured R=0.3
35,0.23333333333333334,8.833333333333334,0.5148427672955975,0.27066953319676085,0.17456759577302747,0.5,0.09578214226797899,6,scale_free,42,Unstructured R=0.3
36,0.23333333333333334,9.533333333333333,0.41351981351981354,0.26618918921314955,0.1739194777378595,0.5,0.08819079016416491,6,scale_free,42,Unstructured R=0.3
37,0.16666666666666666,9.566666666666666,0.25749128919860625,0.2542464865075716,0.16238970319584248,0.5,0.08819079016416491,6,scale_free,42,Unstructured R=0.3
38,0.3333333333333333,9.966666666666667,0.43578595317725755,0.263736908126663,0.1718852090056719,0.5,0.09578214226797899,6,scale_free,42,Unstructured R=0.3
39,0.4,11.533333333333333,0.35626204238921,0.28008847915146345,0.17778073774084663,0.6666666666666666,0.10050264783201063,6,scale_free,42,Unstructured R=0.3
40,0.03333333333333333,5.8,0.3716475095785441,0.2504778616532878,0.1645419612177077,0.3333333333333333,0.05674883782972584,6,scale_free,42,Unstructured R=0.3
41,0.23333333333333334,9.5,0.3472514619883041,0.24842051825489334,0.1657829310300934,0.3333333333333333,0.04098497654245081,6,scale_free,42,Unstructured R=0.3
42,0.3333333333333333,9.966666666666667,0.5089186176142698,0.2586100560643061,0.16790452427726915,0.3333333333333333,0.05674883782972584,6,scale_free,42,Unstructured R=0.3
43,0.2,8.3,0.46626506024096387,0.25157684933658936,0.15702362413645876,0.3333333333333333,0.05674883782972584,6,scale_free,42,Unstructured R=0.3
44,0.26666666666666666,9.1,0.41257631257631255,0.25338762741619864,0.1599378820503427,0.3333333333333333,0.05674883782972584,6,scale_free,42,Unstructured R=0.3
45,0.36666666666666664,10.933333333333334,0.39410569105691057,0.26698111212625475,0.16260326639517217,0.5,0.06467124859939011,6,scale_free,42,Unstructured R=0.3
46,0.36666666666666664,10.266666666666667,0.4837662337662338,0.2789433786711042,0.15706936795013712,0.5,0.06467124859939011,6,scale_free,42,Unstructured R=0.3
47,0.43333333333333335,11.466666666666667,0.4304263565891473,0.2974701732305717,0.1580321361880698,0.5,0.06467124859939011,6,scale_free,42,Unstructured R=0.3
48,0.2,8.233333333333333,0.4165991902834008,0.2857737524429031,0.15543304942259473,0.5,0.06467124859939011,6,scale_free,42,Unstructured R=0.3
49,0.26666666666666666,8.533333333333333,0.5036458333333333,0.28348090214975474,0.15988981796205598,0.5,0.06467124859939011,6,scale_free,42,Unstructured R=0.3
