t,coop_rate,avg_payoff,payoff_gini,strategy_mean,strategy_std,persuasion_rate,avg_shift,n_targeted,topo,seed,label
18,0.36666666666666664,12.666666666666666,0.25280701754385965,0.29563260756129317,0.15398753309746419,0.5,0.02539189370878855,6,scale_free,42,Unstructured R=0.7
19,0.3,9.366666666666667,0.5341637010676157,0.296156694653938,0.1522443142265677,0.6666666666666666,0.029845172216966018,6,scale_free,42,Unstructured R=0.7
20,0.23333333333333334,9.6,0.34282407407407406,0.2886178912954655,0.14736258505271133,0.16666666666666666,0.017032075081923084,6,scale_free,42,Unstructured R=0.7
21,0.16666666666666666,7.4,0.5186186186186186,0.27398374434000966,0.14521006203839734,0.16666666666666666,0.017032075081923084,6,scale_free,42,Unstructured R=0.7
22,0.2,9.133333333333333,0.39367396593673964,0.26510569501920844,0.1384811577446471,0.16666666666666666,0.017032075081923084,6,scale_free,42,Unstructured R=0.7
23,0.26666666666666666,9.7,0.43310423825887745,0.2652930116169035,0.15507969435618837,0.16666666666666666,0.017032075081923084,6,scale_free,42,Unstructured R=0.7
24,0.3333333333333333,11.133333333333333,0.34231536926147704,0.27345785022287505,0.1640255887633711,0.16666666666666666,0.017032075081923084,6,scale_free,42,Unstructured R=0.7
25,0.23333333333333334,8.4,0.4671957671957672,0.26864290819613,0.16518047393669186,0.6666666666666666,0.053007425751227244,6,scale_free,42,Unstructured R=0.7
26,0.23333333333333334,8.7,0.4019157088122605,0.26440575921259446,0.15868221972074634,0.6666666666666666,0.04539824505024154,6,scale_free,42,Unstructured R=0.7
27,0.3333333333333333,9.166666666666666,0.5162424242424243,0.27267706810708314,0.16391158410922424,0.5,0.042047083119736615,6,scale_free,42,Unstructured R=0.7
28,0.2,7.566666666666666,0.47121879588839943,0.26395581993423317,0.16210151636298586,0.6666666666666666,0.04874940698074647,6,scale_free,42,Unstructured R=0.7
29,0.23333333333333334,8.566666666666666,0.4937743190661479,0.2602811215421251,0.17133280376004814,0.6666666666666666,0.04874940698074647,6,scale_free,42,Unstructured R=0.7
30,0.2,8.133333333333333,0.5062841530054645,0.2530473869570702,0.15749182319331442,0.16666666666666666,0.013839193384666404,6,scale_free,42,Unstructured R=0.7
31,0.3333333333333333,10.4,0.35534188034188036,0.2626817005222217,0.16247356950881145,0.16666666666666666,0.013839193384666404,6,scale_free,42,Unstructured R=0.7
32,0.36666666666666664,10.266666666666667,0.4597402597402597,0.2751598964595551,0.15283255308105306,0.3333333333333333,0.020816207641142854,6,scale_free,42,Unstructured R=0.7
33,0.3,9.1,0.4931623931623932,0.2781407088844085,0.15818793059256497,0.16666666666666666,0.013839193384666404,6,scale_free,42,Unstructured R=0.7
34,0.26666666666666666,8.866666666666667,0.5105263157894737,0.27676382381827946,0.17158253613018032,0.16666666666666666,0.013839193384666404,6,scale_free,42,Unstructured R=0.7
35,0.23333333333333334,8.833333333333334,0.5148427672955975,0.27155216496008594,0.17478670224103443,0.5,0.045782142267979005,6,scale_free,42,Unstructured R=0.7
36,0.16666666666666666,8.166666666666666,0.42489795918367346,0.2589659051648756,0.15656211658380212,0.5,0.04152412349749824,6,scale_free,42,Unstructured R=0.7
37,0.16666666666666666,9.566666666666666,0.25749128919860625,0.24788999654509053,0.1452667062708802,0.5,0.04152412349749824,6,scale_free,42,Unstructured R=0.7
38,0.3,9.133333333333333,0.48394160583941603,0.25414319695967974,0.150722086394123,0.5,0.045782142267979005,6,scale_free,42,Unstructured R=0.7
39,0.3333333333333333,10.733333333333333,0.37577639751552794,0.2636460133245182,0.15894838318978496,0.5,0.04152412349749824,6,scale_free,42,Unstructured R=0.7
40,0.03333333333333333,5.8,0.3716475095785441,0.23600849172557595,0.1490683335259669,0.3333333333333333,0.026748837829725838,6,scale_free,42,Unstructured R=0.7
41,0.23333333333333334,9.5,0.3472514619883041,0.23568747271850682,0.1525070937752859,0.3333333333333333,0.01765164320911748,6,scale_free,42,Unstructured R=0.7
42,0.3333333333333333,9.966666666666667,0.5089186176142698,0.24740497599228606,0.1552628981712258,0.3333333333333333,0.026748837829725838,6,scale_free,42,Unstructured R=0.7
43,0.23333333333333334,8.533333333333333,0.47578125,0.24571637887321165,0.14696271668353408,0.3333333333333333,0.026748837829725838,6,scale_free,42,Unstructured R=0.7
44,0.23333333333333334,8.933333333333334,0.42213930348258705,0.24423041340842627,0.15045694181254707,0.3333333333333333,0.026748837829725838,6,scale_free,42,Unstructured R=0.7
45,0.4,11.266666666666667,0.41893491124260357,0.26292276379941515,0.15612778983084866,0.5,0.03467124859939011,6,scale_free,42,Unstructured R=0.7
46,0.36666666666666664,10.266666666666667,0.4837662337662338,0.27537203214348527,0.1546646807054615,0.5,0.03467124859939011,6,scale_free,42,Unstructured R=0.7
47,0.4,11.233333333333333,0.4050445103857567,0.2903273882862671,0.15339020119232202,0.5,0.03467124859939011,6,scale_free,42,Unstructured R=0.7
48,0.2,8.233333333333333,0.4165991902834008,0.279488101691915,0.15305429883185978,0.5,0.03467124859939011,6,scale_free,42,Unstructured R=0.7
49,0.26666666666666666,8.533333333333333,0.5036458333333333,0.27794952948888524,0.15628400051382285,0.5,0.031211450253223503,6,scale_free,42,Unstructured R=0.7
