t,coop_rate,avg_payoff,payoff_gini,strategy_mean,strategy_std,persuasion_rate,avg_shift,n_targeted,topo,seed,label
20,0.5333333333333333,13.166666666666666,0.3339240506329114,0.323507941360475,0.16031679770921817,0.6666666666666666,0.10609094849128996,6,scale_free,42,Compiled R=0.1
21,0.36666666666666664,11.233333333333333,0.3466864490603363,0.32868698839721805,0.17435685275934468,0.8333333333333334,0.11442428182462329,6,scale_free,42,Compiled R=0.1
22,0.36666666666666664,11.633333333333333,0.37125119388729705,0.3332445497895518,0.17530630457515176,0.5,0.11666666666666665,6,scale_free,42,Compiled R=0.1
23,0.26666666666666666,8.666666666666666,0.5258974358974359,0.3252552038148056,0.17422631443204234,0.5,0.09166666666666667,6,scale_free,42,Compiled R=0.1
24,0.43333333333333335,11.3,0.36529006882989185,0.33822457935702904,0.1932134295473639,0.5,0.09999999999999999,6,scale_free,42,Compiled R=0.1
25,0.4,10.933333333333334,0.38943089430894307,0.3456376298341855,0.19350636324138443,0.5,0.09999999999999999,6,scale_free,42,Compiled R=0.1
26,0.23333333333333334,8.9,0.45555555555555555,0.3321611142540831,0.18106735991190945,0.5,0.09166666666666667,6,scale_free,42,Compiled R=0.1
27,0.23333333333333334,8.933333333333334,0.41691542288557215,0.32030178054359326,0.18048754448640417,0.5,0.09166666666666667,6,scale_free,42,Compiled R=0.1
28,0.3,11.733333333333333,0.2725378787878788,0.31786556687836204,0.1816373568292976,0.5,0.09166666666666667,6,scale_free,42,Compiled R=0.1
29,0.26666666666666666,8.766666666666667,0.5365019011406844,0.31172169885295864,0.18214350117518394,0.5,0.08333333333333333,6,scale_free,42,Compiled R=0.1
30,0.23333333333333334,9.266666666666667,0.4503597122302158,0.3023150949906036,0.17848898660977885,0.5,0.08333333333333333,6,scale_free,42,Compiled R=0.1
31,0.26666666666666666,9.433333333333334,0.4371024734982332,0.29803728359173115,0.16292566334384728,0.3333333333333333,0.08333333333333333,6,scale_free,42,Compiled R=0.1
32,0.26666666666666666,9.866666666666667,0.45022522522522523,0.29427280956072344,0.17315228040897007,0.5,0.09166666666666667,6,scale_free,42,Compiled R=0.1
33,0.36666666666666664,10.666666666666666,0.4658333333333333,0.30296007241343653,0.15687518500937117,0.3333333333333333,0.08333333333333333,6,scale_free,42,Compiled R=0.1
34,0.26666666666666666,10.366666666666667,0.37009646302250804,0.29860486372382417,0.1576273794076649,0.3333333333333333,0.075,6,scale_free,42,Compiled R=0.1
35,0.2,8.733333333333333,0.38727735368956745,0.2867722800769653,0.1569407523143275,0.3333333333333333,0.08333333333333333,6,scale_free,42,Compiled R=0.1
36,0.23333333333333334,10.633333333333333,0.25715778474399165,0.28035960646772945,0.15075676990573433,0.5,0.08333333333333333,6,scale_free,42,Compiled R=0.1
37,0.1,6.933333333333334,0.3868589743589744,0.2587164536916019,0.1356410052804969,0.5,0.08333333333333333,6,scale_free,42,Compiled R=0.1
38,0.26666666666666666,9.133333333333333,0.40851581508515816,0.2596704792486097,0.1310827219666289,0.3333333333333333,0.075,6,scale_free,42,Compiled R=0.1
39,0.3,9.6,0.43425925925925923,0.2645100217387765,0.14267880734505267,0.5,0.08333333333333333,6,scale_free,42,Compiled R=0.1
40,0.23333333333333334,8.833333333333334,0.43735849056603776,0.26076881913012334,0.15893063567402435,0.5,0.08333333333333333,6,scale_free,42,Compiled R=0.1
41,0.23333333333333334,8.5,0.47568627450980394,0.25747656083450854,0.1460240659898721,0.5,0.08333333333333333,6,scale_free,42,Compiled R=0.1
42,0.3,10.6,0.3767295597484277,0.26257937353436744,0.1371765861092884,0.5,0.08333333333333333,6,scale_free,42,Compiled R=0.1
43,0.26666666666666666,9.1,0.42283272283272283,0.2630698487102434,0.13596927188876948,0.3333333333333333,0.075,6,scale_free,42,Compiled R=0.1
44,0.3333333333333333,9.6,0.5175925925925926,0.2715014668650142,0.13243665467729604,0.5,0.08333333333333333,6,scale_free,42,Compiled R=0.1
45,0.5333333333333333,11.466666666666667,0.5257751937984496,0.3029212908412124,0.1314506754703032,0.6666666666666666,0.09775761515795663,6,scale_free,42,Compiled R=0.1
46,0.3,10.333333333333334,0.3610752688172043,0.302570735940267,0.13680684389463274,0.5,0.09166666666666667,6,scale_free,42,Compiled R=0.1
47,0.36666666666666664,10.666666666666666,0.45208333333333334,0.31026224762743493,0.1328013759385272,0.5,0.08333333333333333,6,scale_free,42,Compiled R=0.1
48,0.26666666666666666,9.6,0.38287037037037036,0.3050307779121428,0.13693951977189806,0.5,0.08333333333333333,6,scale_free,42,Compiled R=0.1
49,0.4666666666666667,11.233333333333333,0.451730959446093,0.32442708456268565,0.15427926977596212,0.5,0.09166666666666667,6,scale_free,42,Compiled R=0.1
