t,coop_rate,avg_payoff,payoff_gini,strategy_mean,strategy_std,persuasion_rate,avg_shift,n_targeted,topo,seed,label
26,0.23333333333333334,8.9,0.45555555555555555,0.32401527109845835,0.16733965109932092,0.5,0.060496732337967936,6,scale_free,42,Compiled R=0.5
27,0.23333333333333334,8.933333333333334,0.41691542288557215,0.3131334385666434,0.16746174683008244,0.5,0.05991773400700543,6,scale_free,42,Compiled R=0.5
28,0.3,11.733333333333333,0.2725378787878788,0.3115574259386461,0.17155135257294707,0.5,0.060496732337967936,6,scale_free,42,Compiled R=0.5
29,0.26666666666666666,8.766666666666667,0.5365019011406844,0.30617053482600876,0.17414673485902496,0.5,0.0546847624308718,6,scale_free,42,Compiled R=0.5
30,0.23333333333333334,9.266666666666667,0.4503597122302158,0.2974300706468876,0.17055006932740527,0.5,0.0546847624308718,6,scale_free,42,Compiled R=0.5
31,0.26666666666666666,9.433333333333334,0.4371024734982332,0.2937384621692612,0.15487921744030053,0.3333333333333333,0.05526376076183429,6,scale_free,42,Compiled R=0.5
32,0.23333333333333334,9.633333333333333,0.43333333333333335,0.2864898467089498,0.16583549220363736,0.5,0.05991773400700543,6,scale_free,42,Compiled R=0.5
33,0.3333333333333333,9.666666666666666,0.5052873563218391,0.29211106510387574,0.1557711132433848,0.3333333333333333,0.05526376076183429,6,scale_free,42,Compiled R=0.5
34,0.26666666666666666,10.366666666666667,0.37009646302250804,0.28905773729141065,0.15373339159617302,0.5,0.05991773400700543,6,scale_free,42,Compiled R=0.5
35,0.2,8.733333333333333,0.38727735368956745,0.2783708088164414,0.15244922777709052,0.3333333333333333,0.05526376076183429,6,scale_free,42,Compiled R=0.5
36,0.23333333333333334,10.633333333333333,0.25715778474399165,0.27296631175846847,0.1444313721971314,0.5,0.0546847624308718,6,scale_free,42,Compiled R=0.5
37,0.13333333333333333,8.066666666666666,0.39201101928374654,0.25621035434745226,0.13212555719903565,0.5,0.0546847624308718,6,scale_free,42,Compiled R=0.5
38,0.26666666666666666,9.133333333333333,0.40851581508515816,0.25746511182575793,0.12772753428349962,0.3333333333333333,0.049451790854738144,6,scale_free,42,Compiled R=0.5
39,0.3,9.6,0.43425925925925923,0.26256929840666693,0.1399806139890275,0.5,0.0546847624308718,6,scale_free,42,Compiled R=0.5
40,0.23333333333333334,8.833333333333334,0.43735849056603776,0.25906098259786703,0.15672147801105135,0.5,0.0546847624308718,6,scale_free,42,Compiled R=0.5
41,0.23333333333333334,8.5,0.47568627450980394,0.25597366468612287,0.14445477261487524,0.5,0.0546847624308718,6,scale_free,42,Compiled R=0.5
42,0.3,10.6,0.3767295597484277,0.26125682492378816,0.13701814987143504,0.5,0.0546847624308718,6,scale_free,42,Compiled R=0.5
43,0.26666666666666666,9.1,0.42283272283272283,0.2619060059329336,0.13474164819598813,0.3333333333333333,0.049451790854738144,6,scale_free,42,Compiled R=0.5
44,0.36666666666666664,10.766666666666667,0.4283797729618163,0.27447728522098164,0.12987439295042166,0.5,0.0546847624308718,6,scale_free,42,Compiled R=0.5
45,0.5333333333333333,11.466666666666667,0.5257751937984496,0.3055400109944637,0.12770650452368412,0.5,0.06572970391410159,6,scale_free,42,Compiled R=0.5
46,0.3,10.333333333333334,0.3610752688172043,0.30487520967512804,0.13284250966016492,0.5,0.060496732337967936,6,scale_free,42,Compiled R=0.5
47,0.36666666666666664,10.666666666666666,0.45208333333333334,0.3122901845141127,0.12841495420590127,0.5,0.0546847624308718,6,scale_free,42,Compiled R=0.5
48,0.26666666666666666,9.6,0.38287037037037036,0.3068153623724192,0.1331068343561144,0.5,0.0546847624308718,6,scale_free,42,Compiled R=0.5
49,0.4666666666666667,11.233333333333333,0.451730959446093,0.32599751888772893,0.15072042864795532,0.5,0.05991773400700543,6,scale_free,42,Compiled R=0.5
